AA-BNA	1	244	12.36241134751773
AA-BOS	1	260	18.240709955421018
AA-BTR	1	65	11.43265306122449
AA-BUF	1	156	15.56890012642225
AA-BUR	1	133	13.582453761983151
AA-BWI	1	264	15.140080141201164
AA-CID	1	55	9.382293762575452
AA-CLE	1	181	15.4340142875047
AA-CLT	1	223	15.302168337607833
AA-CMH	1	163	11.400381175780677
AA-COS	1	218	14.109870945238926
AA-CVG	1	110	15.930792377131395
AA-DAL	1	166	12.912659902955447
AA-DAY	1	229	13.67817718652703
AA-DCA	1	285	14.634624507803975
AA-DEN	1	228	15.508888554669875
AA-DFW	1	423	17.34255585280341
AA-DRO	1	37	11.440677966101696
AA-DSM	1	128	10.15791567223548
AA-DTW	1	236	17.441650922830984
AA-EGE	1	318	21.337495892211635
AA-ELP	1	182	11.84235797147163
AA-EWR	1	394	23.16844660194175
AA-FAT	1	131	11.424635332252837
AA-FLL	1	261	17.105225757078824
AA-GSO	1	140	10.864470588235294
AA-GUC	1	95	13.979238754325259
AA-HDN	1	135	15.552815013404826
AA-HNL	1	79	16.049979364424267
AA-HOU	1	196	13.563516701850242
AA-HPN	1	249	17.25289895085588
AA-HSV	1	185	10.918716577540106
AA-IAD	1	213	15.378176506256546
AA-IAH	1	234	15.730051964996738
AA-ICT	1	254	11.163948876156898
AA-IND	1	274	14.226445161547348
AA-ISP	1	102	23.555555555555557
AA-JAC	1	194	17.54772557792692
AA-JAX	1	174	13.149519401922392
AA-JFK	1	448	29.02605666380295
AA-KOA	1	73	10.37527733755943
AA-LAS	1	202	15.931650130017287
AA-LAX	1	276	17.487508269447794
AA-LGA	1	781	25.234104827348265
AA-LGB	1	162	13.349054905490549
AA-LIH	1	54	9.04751057598438
AA-LIT	1	134	10.737672190057896
AA-MCI	1	256	12.961522672140324
AA-MCO	1	204	14.063955282740647
AA-MDT	1	170	13.61724748966332
AA-MDW	1	249	15.047723475355054
AA-MEM	1	221	13.378426966292135
AA-MFE	1	154	8.74076567910735
AA-MIA	1	272	18.774858656855574
AA-MKE	1	177	13.768518518518519
AA-MLI	1	127	8.451653150343107
AA-MSP	1	247	17.18640861466822
AA-MSY	1	192	11.280635901965114
AA-MTJ	1	83	14.615062761506277
AA-OAK	1	180	13.154126394052044
AA-OGG	1	113	10.743794326241135
AA-OKC	1	182	12.264652774388756
AA-OMA	1	134	11.467938340254804
AA-ONT	1	204	11.281460819927348
AA-ORD	1	380	19.090448180963794
AA-ORF	1	153	12.446613914294522
AA-PBI	1	200	13.652593580789453
AA-PDX	1	216	13.33264268223771
AA-PHL	1	289	22.318749579152918
AA-PHX	1	249	14.36092551348676
AA-PIA	1	1	1.0
AA-PIT	1	130	13.645210494203782
AA-PSP	1	158	12.03266703683139
AA-PVD	1	249	15.708226691042048
AA-RDU	1	211	13.532149761969109
AA-RIC	1	177	13.610363323550247
AA-RNO	1	224	13.360063913716482
AA-ROC	1	133	14.624508320726173
AA-RST	1	201	11.945383615084525
AA-RSW	1	195	13.294122462344466
AA-SAN	1	164	15.883424194789123
AA-SAT	1	443	11.419827945579263
AA-SDF	1	243	11.987086272381985
AA-SEA	1	229	14.862284280488039
AA-SFO	1	228	16.7862703467799
AA-SGF	1	133	12.822208359326263
AA-SHV	15	15	15.0
AA-SJC	1	215	14.645808828281522
AA-SJU	1	153	14.298838974646998
AA-SLC	1	200	16.471362896274304
AA-SMF	1	134	11.829017517136329
AA-SNA	1	214	15.661369931112848
AA-STL	1	330	17.248605054987458
AA-STT	1	117	11.92470607854582
AA-STX	1	70	11.290586145648312
AA-SWF	1	120	12.939060939060939
AA-SYR	1	215	16.065830721003135
AA-TPA	1	257	12.962122400599627
AA-TUL	1	315	14.034327983051456
AA-TUS	1	203	11.365877875227536
AA-TYS	1	56	10.505385252692626
AA-XNA	1	224	13.32626959247649
AQ-HNL	1	77	9.628269629700279
AQ-ITO	1	28	6.355314412910406
AQ-KOA	1	30	6.548667079975202
AQ-LAS	4	71	12.384347826086957
AQ-LIH	1	69	4.80126445387239
AQ-OAK	1	47	10.222173339199296
AQ-OGG	1	126	5.523684210526316
AQ-RNO	1	34	9.278735632183908
AQ-SAN	1	75	14.340659340659341
AQ-SMF	1	80	10.621843805049911
AQ-SNA	1	63	9.91844610239259
AS-ADK	1	18	6.278065630397236
AS-ADQ	1	1439	6.123552821997106
AS-AKN	1	33	5.208484848484848
AS-ANC	1	1401	11.83043742974897
AS-BET	1	59	6.438463232056363
AS-BOI	1	48	11.97784294558488
AS-BOS	1	182	23.442381870781098
AS-BRW	1	36	5.417608365660314
AS-BUR	1	64	12.232691926205119
AS-CDV	1	76	6.324646185709354
AS-DCA	1	251	15.900560938296787
AS-DEN	1	183	15.530927835051546
AS-DFW	1	192	20.014414414414414
AS-DLG	1	26	5.396496815286624
AS-DUT	1	28	4.098880597014926
AS-EWR	1	215	29.76384022424667
AS-FAI	1	88	9.41233824242579
AS-GEG	1	133	11.894983967017865
AS-GST	1	1436	10.645569620253164
AS-HNL	7	51	18.858974358974358
AS-IAD	1	152	17.7052541648868
AS-JNU	1	107	11.648817492190986
AS-KOA	7	57	12.790697674418604
AS-KTN	1	85	10.230399181166836
AS-LAS	1	142	17.22357795986225
AS-LAX	1	140	13.847643070595417
AS-LGB	1	142	14.571072319201996
AS-LIH	1	35	12.416861826697891
AS-MCO	1	112	15.709776934029426
AS-MIA	1	53	16.970184571699008
AS-MSP	8	52	17.653846153846153
AS-OAK	1	83	10.594462018062623
AS-OGG	3	37	12.140625
AS-OME	1	59	5.761121628017038
AS-ONT	1	86	11.219327784484403
AS-ORD	1	245	24.03149811271639
AS-OTZ	1	68	6.083064419744233
AS-PDX	1	136	11.457841614201485
AS-PHX	1	179	13.805015131863382
AS-PSG	1	56	6.74896265560166
AS-PSP	1	82	10.819246685838536
AS-RNO	1	111	11.52649116961013
AS-SAN	1	124	14.544291569086651
AS-SCC	1	44	5.923174121809452
AS-SEA	1	1439	15.124695438462679
AS-SFO	0	94	15.203922220375603
AS-SIT	1	1295	10.45078944880401
AS-SJC	1	176	11.996759880903731
AS-SMF	1	140	11.040676056338029
AS-SNA	1	1436	12.477656297453251
AS-TUS	1	80	11.186440677966102
AS-WRG	1	43	6.4665282823040995
AS-YAK	1	51	6.246764452113891
B6-ACK	1	133	13.834645669291339
B6-ATL	9	242	16.913443830570902
B6-AUS	0	135	15.80760324199151
B6-BNA	1	174	17.33493479752917
B6-BOS	1	282	19.67160109076743
B6-BQN	1	76	11.136805180787912
B6-BTV	1	204	14.53076026421448
B6-BUF	0	279	13.661843602666233
B6-BUR	1	170	17.57099162910496
B6-CLT	1	212	24.1639231824417
B6-CMH	1	129	15.309721543722521
B6-DEN	1	218	15.940223944875108
B6-EWR	1	321	26.605855379188714
B6-FLL	0	263	18.227875352074776
B6-HOU	1	154	16.24592973436161
B6-HPN	1	210	17.440805369127517
B6-IAD	1	256	19.53249449110593
B6-JAX	1	186	16.1165785997358
B6-JFK	0	435	28.938808776449157
B6-LAS	1	208	19.157083906464923
B6-LAX	15	20	17.5
B6-LGA	1	204	24.738992131257323
B6-LGB	1	215	14.070274274352327
B6-MCO	1	228	15.934737621713465
B6-MSY	1	223	13.828245113112233
B6-OAK	1	162	13.32036497275377
B6-ONT	1	69	12.937394247038917
B6-ORD	1	240	23.309148264984227
B6-PBI	1	228	14.267290782623911
B6-PDX	1	88	12.891911238367932
B6-PHX	1	106	14.282377919320595
B6-PIT	1	211	18.968285214348207
B6-PSE	1	89	12.388051948051949
B6-PWM	1	210	15.601867368925065
B6-RDU	1	206	16.657797164667393
B6-RIC	1	206	15.654797403964217
B6-ROC	1	135	13.56504026527712
B6-RSW	1	330	14.813001415762152
B6-SAN	1	121	17.664924973204716
B6-SEA	1	142	15.779739571838446
B6-SFO	1	140	19.264429109159348
B6-SJC	1	96	13.79769053117783
B6-SJU	1	149	16.44446123620976
B6-SLC	1	108	17.18957345971564
B6-SMF	1	99	12.337420718816068
B6-SRQ	1	124	13.814912280701755
B6-SWF	1	156	15.327358809604329
B6-SYR	1	370	15.833173537871524
B6-TPA	0	239	14.555870402053037
B6-TUS	1	68	11.916239316239317
CO-ABQ	1	176	12.246299268771178
CO-AGS	8	36	16.785714285714285
CO-AMA	9	13	11.0
CO-ANC	1	140	15.056509522322822
CO-ATL	1	310	22.47552894824366
CO-AUS	1	365	16.067534916612647
CO-BDL	1	215	16.148622321180074
CO-BHM	1	167	16.031564808596375
CO-BNA	1	120	13.058614564831261
CO-BOS	1	324	20.772650914801154
CO-BQN	1	63	14.326626712328768
CO-BRO	1	48	9.993527508090615
CO-BTR	1	163	16.712107623318385
CO-BTV	14	33	19.5
CO-BUF	1	187	13.359091951387297
CO-BWI	1	227	14.489279026217229
CO-CHS	1	111	12.859493670886076
CO-CLE	1	289	17.978145941389116
CO-CLT	1	232	19.88835586567815
CO-CMH	1	227	15.131871598706523
CO-COS	1	85	15.63740458015267
CO-CRP	1	109	11.406099518459069
CO-CVG	1	64	14.1
CO-DAB	1	179	18.347305389221557
CO-DAY	14	14	14.0
CO-DCA	1	232	17.935823250920567
CO-DEN	1	195	16.447215417761118
CO-DFW	1	309	18.456864671212298
CO-DTW	1	241	19.59402553601542
CO-EGE	1	148	20.594964028776978
CO-ELP	1	167	12.453711426188491
CO-EWR	1	383	28.988667254699838
CO-FLL	1	228	19.413883650426104
CO-GPT	1	153	14.301992528019925
CO-GSO	1	140	13.93000393236335
CO-GUC	1	118	13.185714285714285
CO-HDN	1	107	17.320305862361938
CO-HNL	1	86	19.53485254691689
CO-HOU	1	171	12.62629246676514
CO-IAD	1	217	20.68954802259887
CO-IAH	1	386	22.366306654402205
CO-IND	1	225	16.882313253012047
CO-JAC	1	135	17.571428571428573
CO-JAX	1	200	14.852726696258719
CO-JFK	1	283	28.958165215544703
CO-LAS	1	169	19.28234075161353
CO-LAX	1	173	17.535827640930105
CO-LBB	11	11	11.0
CO-LFT	1	106	14.898969072164949
CO-LGA	1	311	26.078466468431536
CO-LIT	4	20	12.125
CO-MAF	7	12	9.5
CO-MCI	1	140	12.987981258912201
CO-MCO	1	227	16.177049056318317
CO-MDW	1	204	21.197890899622443
CO-MEM	1	121	19.888235294117646
CO-MFE	1	193	11.399463806970509
CO-MHT	1	174	15.607963875205254
CO-MIA	1	242	18.356423880399987
CO-MKE	1	91	13.933908045977011
CO-MSP	1	213	20.11855916030534
CO-MSY	1	276	12.37023621243814
CO-MTJ	1	109	14.277996070726916
CO-MYR	1	175	15.342418235877107
CO-OAK	1	122	14.504877043549937
CO-OGG	1	63	12.434060228452752
CO-OKC	1	143	12.094478712200994
CO-OMA	1	240	14.939046253137326
CO-ONT	1	130	13.687354432113988
CO-ORD	1	292	23.081802140924598
CO-ORF	1	121	13.767123287671232
CO-PBI	1	196	15.731499616792982
CO-PDX	1	145	13.68672017801796
CO-PHL	1	250	21.451603566053027
CO-PHX	1	186	15.960698955828184
CO-PIT	1	236	17.681973065065716
CO-PNS	1	74	10.678688524590164
CO-PSE	1	39	13.793624161073826
CO-PSP	5	60	12.188571428571429
CO-PVD	1	119	13.422261878206559
CO-PWM	7	84	16.918032786885245
CO-RDU	1	240	15.437821927888153
CO-RIC	1	87	14.51392632524708
CO-RNO	1	95	12.421674101285753
CO-ROC	1	58	16.547486033519554
CO-RSW	1	266	14.694614896318239
CO-SAN	1	127	16.86009058882738
CO-SAT	1	398	13.91214307183649
CO-SAV	1	131	20.027237354085603
CO-SDF	1	80	12.980237154150197
CO-SEA	1	184	14.890380785709976
CO-SFO	1	205	16.315615922116667
CO-SJC	1	154	14.6929970436068
CO-SJU	1	118	16.550685929343206
CO-SLC	1	165	17.168044402456307
CO-SMF	1	70	12.583120204603581
CO-SNA	1	249	16.448097787463876
CO-SRQ	1	183	14.505307331523081
CO-STL	1	203	19.16005616005616
CO-STT	1	120	14.825993555316863
CO-TPA	1	265	15.496263002439964
CO-TUL	1	166	12.230209509471836
CO-TUS	1	155	12.04684162343607
CO-XNA	9	16	11.75
DH-ABE	0	193	10.268055555555556
DH-ACY	1	71	9.270329670329671
DH-ALB	0	182	15.167892376681614
DH-ATL	1	148	19.09714937286203
DH-ATW	0	303	10.803621169916434
DH-AUS	1	85	12.592505854800937
DH-AVL	1	80	7.669250645994832
DH-AVP	0	189	11.951237263464337
DH-AZO	0	117	8.981583198707593
DH-BDL	0	169	14.784419591207095
DH-BGM	0	116	9.574119076549211
DH-BGR	0	76	8.728003784295176
DH-BHM	0	120	13.504392386530014
DH-BMI	0	124	14.300740740740741
DH-BNA	0	168	11.961640714014433
DH-BOS	0	570	17.748880277791756
DH-BTV	0	212	13.643037654788982
DH-BUF	0	127	12.913585554600171
DH-BWI	1	60	15.08
DH-CAE	0	144	11.49869985141159
DH-CAK	0	134	16.56071964017991
DH-CHA	1	84	9.012003000750187
DH-CHO	0	174	6.811014816885659
DH-CHS	0	149	12.667095280956667
DH-CID	0	124	10.531585732703052
DH-CLE	0	295	13.627416520210897
DH-CLT	0	144	17.331699135595407
DH-CMH	0	156	10.567869752844253
DH-CMI	1	116	10.487329434697855
DH-COS	0	108	17.12012987012987
DH-CRW	0	150	9.654713880173315
DH-CVG	0	543	14.93918299432918
DH-DAY	0	153	10.954728002920774
DH-DCA	1	63	13.925454545454546
DH-DSM	1	98	12.703170028818445
DH-DTW	0	167	14.393119512632145
DH-ERI	0	179	11.622568093385214
DH-EVV	1	65	8.012474012474012
DH-EWR	0	310	19.258585022755483
DH-FAR	0	112	12.914754098360655
DH-FNT	0	70	9.700980392156863
DH-FSD	0	136	13.482830385015609
DH-FWA	0	118	11.052861511577108
DH-GRB	1	51	10.702325581395348
DH-GRR	0	155	13.367557715674362
DH-GSO	0	139	12.6320293398533
DH-GSP	0	128	12.69658164885173
DH-HPN	0	222	15.80775379696243
DH-HSV	1	73	10.48136645962733
DH-IAD	0	687	18.196255916501478
DH-ICT	0	175	14.321348314606741
DH-IND	0	165	13.578127734033245
DH-JAX	0	136	13.271883982231513
DH-JFK	0	339	22.190956309196455
DH-LAN	0	155	10.13313856427379
DH-LAS	1	88	21.72991452991453
DH-LAX	11	43	20.36196319018405
DH-LEX	0	146	14.286252354048964
DH-LGA	0	264	21.031052631578948
DH-LNK	1	154	12.894679695982628
DH-MBS	0	180	14.848140495867769
DH-MCO	0	197	15.000270635994587
DH-MDT	0	160	11.543804262036307
DH-MDW	1	104	12.381752701080432
DH-MEM	0	168	14.19543509272468
DH-MHT	0	272	17.763080168776373
DH-MKE	1	89	10.207440100882724
DH-MLI	0	105	12.815533980582524
DH-MSN	0	122	9.319835277968428
DH-MSY	0	66	12.035778175313059
DH-OKC	0	183	14.735898557061653
DH-ORD	0	622	21.53561361878417
DH-ORF	0	169	11.616249361267245
DH-PBI	1	93	14.577777777777778
DH-PHL	0	187	15.824426229508196
DH-PIA	1	134	14.047067901234568
DH-PIT	0	142	14.426703645007924
DH-PVD	0	131	18.48222719363659
DH-PWM	0	239	14.000543109300747
DH-RDU	0	150	11.264260526861648
DH-RIC	0	81	8.892151898734177
DH-ROA	0	936	10.000465766185375
DH-ROC	0	143	12.406279583464816
DH-RSW	1	119	16.131147540983605
DH-SAN	9	63	19.085858585858585
DH-SAV	0	514	13.602948739927996
DH-SBN	0	810	10.029185022026432
DH-SCE	0	242	9.348522167487685
DH-SDF	0	153	12.679982817869416
DH-SEA	1	33	16.87437185929648
DH-SFO	1	70	20.26808510638298
DH-SGF	0	102	12.03076923076923
DH-SJC	9	31	14.4609375
DH-SJU	12	78	26.1875
DH-STL	0	155	16.50980392156863
DH-SWF	1	116	13.019088016967126
DH-SYR	0	162	13.894536750211207
DH-TOL	0	151	9.101184346035016
DH-TPA	1	124	14.419254658385093
DH-TRI	1	85	8.620167189132706
DH-TUL	0	168	15.982544786403308
DH-TVC	1	65	10.110335195530727
DH-TYS	0	111	11.277124663237815
DH-XNA	1	39	9.476683937823834
DL-ABE	1	96	12.22075055187638
DL-ABQ	1	232	13.1946938539072
DL-AGS	1	71	11.91566265060241
DL-ALB	1	178	14.88399629972248
DL-ANC	1	155	16.872922526208132
DL-ATL	1	592	20.04977277127238
DL-AUS	1	185	12.721050517224063
DL-BDL	1	250	15.783729156139465
DL-BHM	1	152	13.927473222402277
DL-BIL	1	175	12.631912964641886
DL-BNA	1	144	15.940112557460154
DL-BOI	1	93	12.922641509433962
DL-BOS	1	264	19.74187859287282
DL-BTR	1	125	12.209557211749233
DL-BUF	1	141	14.833944729762779
DL-BUR	1	38	15.345882352941176
DL-BWI	1	267	16.018419298947087
DL-BZN	1	116	12.90680713128039
DL-CAE	1	128	13.775224381102673
DL-CAK	1	63	13.924493554327809
DL-CHS	1	135	13.129716024340771
DL-CLE	1	181	15.613504412447748
DL-CLT	1	268	20.056363208656787
DL-CMH	1	275	13.1524094135226
DL-COS	1	185	16.08897403150277
DL-CVG	1	378	16.954526292369035
DL-DAB	1	131	12.935990925295739
DL-DAY	1	169	14.878616489014576
DL-DCA	1	261	17.099780824710738
DL-DEN	1	326	16.250103800179193
DL-DFW	1	302	20.808194812523663
DL-DTW	1	238	17.633445556426693
DL-EGE	1	137	19.7827868852459
DL-ELP	1	90	12.881015599070693
DL-EWR	1	298	22.748609586534943
DL-FAI	1	74	14.114224137931034
DL-FAY	8	26	11.674418604651162
DL-FCA	1	55	11.125825242718447
DL-FLL	1	224	17.740080249665628
DL-GEG	1	132	13.057084795861813
DL-GPT	1	83	12.217420212765957
DL-GRR	1	107	13.038053649407361
DL-GSO	1	179	15.827204998798365
DL-GSP	1	165	14.961497414005418
DL-GTF	1	85	11.055414704817096
DL-GUC	1	55	14.596153846153847
DL-HDN	1	123	17.171253822629968
DL-HLN	1	113	9.782844733984799
DL-HNL	1	106	17.070805970149255
DL-HOU	1	204	12.47259486393254
DL-HSV	1	168	14.445943448530771
DL-IAD	1	267	17.48746059642369
DL-IAH	1	190	17.239686228936666
DL-ICT	1	68	15.20253164556962
DL-IND	1	194	15.336930170651708
DL-ISP	1	146	14.496681802305273
DL-JAC	1	103	15.610914801727523
DL-JAN	1	125	11.704409025046575
DL-JAX	1	186	14.35928178906227
DL-JFK	1	422	34.91581271426442
DL-KOA	1	37	13.09
DL-LAS	1	249	17.39060214817028
DL-LAX	1	254	18.41275937435353
DL-LEX	1	193	12.920815167798844
DL-LGA	1	298	25.609584081801852
DL-LIH	1	42	13.372340425531915
DL-LIT	1	138	12.550132336914215
DL-MCI	1	198	14.601690777024965
DL-MCO	1	1434	15.057984071498073
DL-MDT	1	46	11.224066390041493
DL-MDW	1	211	17.547400611620795
DL-MEM	1	147	15.500326553461466
DL-MGM	1	52	11.192734611503532
DL-MHT	1	213	15.998460222412318
DL-MIA	1	199	17.413868112875832
DL-MKE	1	149	14.598214949795462
DL-MLB	1	175	12.33201411915713
DL-MLU	1	110	10.320065654493229
DL-MOB	1	164	11.287920792079207
DL-MSO	1	60	10.374516129032259
DL-MSP	1	208	18.649320697752433
DL-MSY	1	224	13.169910929420364
DL-MTJ	1	45	19.558139534883722
DL-MYR	1	37	11.436026936026936
DL-OAK	1	100	13.811503202310687
DL-OGG	1	68	11.974260555430119
DL-OKC	1	158	12.617594433399603
DL-OMA	1	100	12.547509929728077
DL-ONT	1	138	14.061947513812155
DL-ORD	1	1433	20.497486033519554
DL-ORF	1	153	12.919059933759812
DL-PBI	1	171	14.291217917805284
DL-PDX	1	225	13.119836672680657
DL-PHF	1	128	12.825977301387137
DL-PHL	1	291	24.4181559526985
DL-PHX	1	239	17.827455885875494
DL-PIT	1	155	17.224221934970668
DL-PNS	1	132	12.394665129441359
DL-PSC	1	110	10.27459366980325
DL-PSP	1	57	11.07599517490953
DL-PVD	1	167	14.92529777317452
DL-PWM	1	216	13.591069970051729
DL-RDU	1	216	14.479902893872934
DL-RIC	1	1394	13.884652092896424
DL-RNO	1	172	13.80314606741573
DL-ROC	1	135	13.866446826051114
DL-RSW	1	1435	14.938744907197828
DL-SAN	1	121	16.71646194145622
DL-SAT	1	225	12.790886227994445
DL-SAV	1	155	12.657373411337502
DL-SBN	1	36	11.683636363636364
DL-SDF	1	151	13.389552007440708
DL-SEA	1	168	16.57138296513855
DL-SFO	1	262	17.430399906772582
DL-SHV	1	115	10.291517629024016
DL-SJC	1	120	14.246047136038186
DL-SJU	1	227	16.27960354720918
DL-SLC	1	598	19.35906034697435
DL-SMF	1	108	12.973563836943361
DL-SNA	1	164	16.423819786118003
DL-SRQ	1	205	11.870220450865611
DL-STL	1	176	15.600354819633353
DL-STT	1	155	14.106884057971014
DL-STX	1	31	12.81447963800905
DL-SYR	1	183	15.030914826498423
DL-TLH	1	199	11.736866609761776
DL-TPA	1	242	13.952087396675026
DL-TUL	1	98	12.706615173788464
DL-TUS	1	146	12.11105002748763
DL-TYS	1	1428	14.638221814848762
DL-VPS	1	119	13.666087711680417
EV-ABE	0	143	12.341012084592146
EV-ABI	5	18	10.5
EV-ABQ	1	26	11.5
EV-ABY	0	90	8.564589092736869
EV-ACY	0	118	12.373983739837398
EV-AEX	0	109	9.052992354336936
EV-AGS	0	129	10.19719834447628
EV-ALB	0	119	14.529518384256862
EV-AMA	1	74	7.438387540082456
EV-APF	0	56	10.342958860759493
EV-ATL	0	322	19.63233489285422
EV-ATW	0	112	11.675549915397632
EV-AUS	0	129	11.133973776450734
EV-AVL	0	160	11.2203961532941
EV-AVP	0	108	11.531186612576064
EV-AZO	0	144	9.977914110429447
EV-BDL	0	62	13.01388888888889
EV-BGM	0	71	11.505902192242832
EV-BGR	0	85	12.049098196392785
EV-BHM	0	116	10.97725781762519
EV-BIL	0	33	8.975929978118161
EV-BMI	0	96	14.10094066570188
EV-BNA	0	118	14.313764732043584
EV-BOI	1	25	9.173913043478262
EV-BOS	1	70	15.856502242152466
EV-BPT	1	99	7.5918560606060606
EV-BQK	0	149	8.196963123644252
EV-BTR	0	178	10.359715696903988
EV-BTV	0	90	14.664868509777477
EV-BUF	0	246	12.81355470876429
EV-BWI	0	149	13.422121896162528
EV-BZN	0	97	11.317784256559767
EV-CAE	0	125	11.867697594501719
EV-CAK	0	188	12.695452758485127
EV-CHA	0	136	9.602386887227132
EV-CHO	0	181	9.699615595826469
EV-CHS	0	136	11.069910897875257
